AdjOE_diff,AdjDE_diff,DRB_diff,y
-0.9289999999999878,4.304200000000009,-0.7000000000000028,0
-4.826999999999998,-11.390699999999995,-4.100000000000001,1
-23.748999999999995,8.921300000000002,4.300000000000001,0
3.647999999999996,-6.1661,-9.600000000000001,1
-13.424000000000007,8.0625,0.49999999999999645,0
7.969999999999999,-5.7561000000000035,1.0,0
-6.208000000000013,3.6158999999999963,3.400000000000002,0
-17.029999999999987,-10.127800000000008,-6.900000000000002,0
-8.90700000000001,3.199099999999987,4.5,0
2.2109999999999985,-5.013099999999994,-2.6000000000000014,1
5.734999999999999,-2.658600000000007,-7.4999999999999964,1
-21.78800000000001,-3.251800000000003,-0.5,0
6.661999999999992,1.0745000000000005,-2.3000000000000007,1
-6.310000000000002,-5.501899999999992,3.900000000000002,1
-4.036000000000001,-8.404900000000012,-2.8000000000000007,0
-4.184999999999988,5.842799999999997,-3.0,0
0.11699999999999022,-0.5043000000000006,0.6000000000000014,1
1.233000000000004,0.8725000000000023,-4.200000000000003,1
14.744,-5.4402999999999935,-7.800000000000001,1
1.7630000000000052,-8.201899999999995,-4.900000000000002,1
9.824000000000012,-9.390299999999996,0.6999999999999993,1
10.837999999999994,7.160700000000006,4.800000000000004,1
9.367999999999995,1.1983000000000033,-7.5,1
-10.318000000000012,-1.8348000000000013,-1.8000000000000007,0
-8.59299999999999,3.679400000000001,0.6000000000000014,0
4.670000000000002,9.464799999999997,-0.6000000000000014,0
-4.917000000000002,-4.076700000000002,4.399999999999999,0
-5.193999999999988,-14.751900000000006,-0.40000000000000213,1
-11.375,-6.6591999999999985,-1.3000000000000007,0
4.791000000000011,-2.3950999999999993,2.1999999999999993,1
6.938999999999993,5.180300000000003,-3.8000000000000007,1
8.88300000000001,-2.0046999999999997,3.1999999999999993,1
-8.772999999999996,-9.696600000000004,8.100000000000001,0
3.7519999999999953,3.0422999999999973,-6.5,0
-0.28300000000000125,-13.232,-8.299999999999997,1
-4.171999999999997,-5.317300000000003,-5.699999999999999,1
-2.049999999999997,0.6140000000000043,-1.5999999999999979,1
3.8499999999999943,-0.4060000000000059,-4.100000000000001,1
9.477000000000004,-2.916499999999999,-6.100000000000001,0
-5.387999999999991,0.2612000000000023,4.799999999999997,0
2.817999999999998,-1.5369000000000028,4.300000000000001,1
11.553000000000011,-1.966700000000003,4.600000000000001,1
-6.841000000000008,-3.075300000000013,4.800000000000001,0
-15.536000000000001,2.3029999999999973,-0.1999999999999993,0
11.920000000000002,-2.8689999999999998,-0.8999999999999986,1
-17.081999999999994,18.594899999999996,2.1000000000000014,0
-18.15299999999999,4.015799999999999,-5.899999999999999,0
-14.207999999999998,5.662199999999999,-0.8000000000000007,0
20.444000000000003,-7.0327000000000055,2.5,1
-4.225999999999999,-3.488900000000001,-1.3000000000000007,1
9.271,-2.78070000000001,-1.8999999999999986,1
21.47659999999999,-16.1943,-2.0,1
-5.741,-7.823999999999998,-1.2999999999999972,1
8.900999999999996,4.042200000000008,4.5,0
-5.436000000000007,2.1000999999999976,1.0999999999999979,1
8.419999999999987,-1.769900000000007,1.6000000000000014,1
-4.474000000000004,4.460099999999997,-4.399999999999999,0
-18.569000000000003,3.2586999999999904,1.3999999999999986,1
2.147999999999996,-0.5730000000000075,4.600000000000001,0
4.751000000000005,4.112000000000009,5.700000000000003,1
14.48299999999999,-2.1336000000000013,0.8000000000000007,1
-21.161,10.518900000000002,-0.8999999999999986,0
-4.658000000000001,5.413799999999995,3.599999999999998,1
-4.188000000000002,-4.069400000000002,4.800000000000001,0
-6.203000000000003,-1.0952999999999946,-11.099999999999998,0
6.075999999999993,-11.771,-2.8000000000000007,1
2.0309999999999917,-4.031700000000001,-4.5000000000000036,1
21.684999999999988,-8.559799999999996,0.09999999999999787,1
5.378,3.3584999999999923,-0.1999999999999993,0
-15.122,5.05749999999999,-0.3999999999999986,0
11.939000000000007,3.5035000000000025,10.400000000000002,1
1.8640000000000043,-2.764199999999988,-1.8000000000000007,1
1.7569999999999908,-3.1768,2.6999999999999993,0
13.435000000000002,2.8926000000000016,0.6000000000000014,1
-10.161999999999992,3.257499999999993,1.2000000000000028,0
-9.253,-8.726500000000001,-5.899999999999999,0
-13.956999999999994,0.20480000000000587,0.3000000000000007,0
-1.706000000000003,7.628100000000003,2.3000000000000007,0
-8.198000000000008,-1.580600000000004,-3.5,0
-7.968999999999994,-7.431900000000013,-1.4000000000000021,0
-6.1839999999999975,0.6638999999999982,-2.8000000000000007,0
-3.9710000000000036,1.5716999999999928,-4.699999999999999,0
-7.6910000000000025,5.598799999999997,-9.599999999999998,0
-3.266999999999996,4.2982000000000085,-1.8000000000000007,0
-8.381,4.819599999999994,1.9000000000000021,0
8.297999999999988,0.8066000000000031,-1.6999999999999993,0
-5.61699999999999,6.143799999999999,2.0,0
5.1569999999999965,1.1661000000000001,1.3000000000000007,1
-2.811000000000007,-2.8521999999999963,-4.200000000000003,1
3.6509999999999962,-5.733599999999996,-0.10000000000000142,1
-2.1529999999999916,3.392700000000005,-0.8000000000000007,0
-9.462999999999994,-9.896100000000004,-4.400000000000002,0
5.853999999999999,0.8689000000000107,-9.299999999999997,0
1.3050000000000068,8.029300000000006,4.900000000000002,0
-0.019000000000005457,-2.6230000000000047,0.0,1
2.375,0.5741000000000014,1.5,1
5.284999999999997,-8.361700000000013,-2.1000000000000014,1
-8.259999999999991,2.589500000000001,10.099999999999998,1
11.74499999999999,1.3470999999999975,-5.299999999999997,1
-4.881,2.5348999999999933,1.1000000000000014,0
-0.2890000000000015,-4.113099999999989,-0.6000000000000014,1
-10.088999999999999,-8.426300000000012,4.599999999999998,1
0.7817999999999898,-0.4060000000000059,-2.1999999999999957,0
4.011600000000001,0.4170000000000016,2.8999999999999986,0
5.207999999999998,6.113699999999994,2.799999999999997,1
14.429000000000002,-6.989199999999997,-1.8000000000000007,1
-12.181999999999988,4.359500000000011,1.3999999999999986,0
9.105999999999995,-8.005199999999988,2.1000000000000014,1
7.3359999999999985,-8.070099999999996,0.1999999999999993,1
9.50500000000001,-23.319599999999994,-2.6999999999999993,1
-5.915000000000006,4.380600000000001,-5.300000000000001,0
-2.0379999999999967,-3.715299999999999,6.399999999999999,0
1.2480000000000047,-1.0874000000000024,-3.6000000000000014,0
-11.485,-1.1176999999999992,-6.100000000000001,0
-6.278999999999996,4.8992000000000075,2.700000000000003,0
10.028999999999996,-2.1069999999999993,-5.600000000000001,1
23.0578,-8.985800000000012,-6.9999999999999964,1
-6.224999999999994,-17.97529999999999,-4.0,1
-6.950000000000003,9.558599999999998,-4.0,0
3.715999999999994,10.363799999999998,4.600000000000001,0
-2.176000000000002,0.02409999999999002,6.799999999999997,0
5.816999999999993,4.1458999999999975,8.800000000000004,1
-6.7450000000000045,8.371099999999998,-0.8999999999999986,0
-3.0420000000000016,2.3029999999999973,2.8999999999999986,0
-13.195000000000007,10.744800000000012,0.0,0
23.901600000000002,-6.044499999999999,1.3999999999999986,1
12.581000000000003,-12.684200000000004,1.3000000000000007,1
12.85499999999999,-12.699300000000008,0.0,1
-3.3829999999999956,-4.789600000000007,-1.8999999999999986,1
0.9129999999999967,1.7357999999999976,-0.8999999999999986,1
-19.83699999999999,14.900099999999995,9.899999999999999,0
8.248999999999995,-11.917699999999996,-2.6000000000000014,1
